        7491
  136      1   1      1  10      1  16      1  19    0.2479328334E+00      889.79326
  137      1 105      1  10      1   1      1   5    0.6500017493E+00      248.30206
  138      1 106      1  10      1   2      1   6    0.8615704109E+00      307.50435
  139      1 107      1  10      1   3      1   7    0.1064226913E+01      332.75472
  140      1 108      1  10      1   4      1   8    0.1029052652E+01      276.71709
  141      1   1      1  10      1   5      1   9    0.1917988705E+01      596.32394
  142      1   3      1  10      1   7      1  11    0.4341303589E+01     1349.18137
  143      1   5      1  10      1   9      1  13    0.6810610435E+01     2057.50153
  144      1   7      1  10      1  11      1  15    0.7884620941E+01     2371.40019
  145      1   9      1  10      1  13      1  17    0.7486228014E+01     2370.35693
  146      1  11      1  10      1  15      1  19    0.7375363991E+01     2566.67549
  147      1 105      1  10      1   5      1   9    0.4346090643E+00      432.94447
  148      1 107      1  10      1   7      1  11    0.5385625850E+00      503.31243
  149      1 108      1  10      1   8      1  12    0.5103092976E+00      457.72971
  150      1   1      1  10      1   9      1  13    0.5942441063E+00      549.09841
  151      1   3      1  10      1  11      1  15    0.9350744808E+00      859.07674
  152      1   5      1  10      1  13      1  17    0.1194478846E+01     1123.45488
  153      1   7      1  10      1  15      1  19    0.1310258205E+01     1363.59916
  154      1 105      1  10      1   9      1  13    0.3226778412E+00      595.92275
  155      1 107      1  10      1  11      1  15    0.4140997877E+00      744.35195
  156      1 108      1  10      1  12      1  16    0.3792910953E+00      694.78579
  157      1   1      1  10      1  13      1  17    0.4017899903E+00      744.81943
  158      1   3      1  10      1  15      1  19    0.4277272671E+00      881.21842
  159      1 105      1  10      1  13      1  17    0.2686683931E+00      785.24805
  160      1 106      1  10      1  14      1  18    0.3104531681E+00      872.86755
  161      1 107      1  10      1  15      1  19    0.2961268101E+00      968.59844
  162      1 108      1  10      1  16      1  20    0.3275543038E+00      899.26508
  163      1 105      1  10      1   2      1   7    0.6772842863E+00      309.54488
  164      1 106      1  10      1   3      1   8    0.8824542724E+00      360.61402
  165      1 107      1  10      1   4      1   9    0.1040981965E+01      386.56760
  166      1   1      1  10      1   6      1  11    0.1485219402E+01      539.51013
  167      1   3      1  10      1   8      1  13    0.2835229495E+01     1092.19465
  168      1   7      1  10      1  12      1  17    0.5036027841E+01     1917.27064
  169      1   9      1  10      1  14      1  19    0.5598064749E+01     2108.54945
  170      1 105      1  10      1   7      1  12    0.4359016495E+00      524.13945
  171      1 106      1  10      1   8      1  13    0.5126177441E+00      593.82191
  172      1 107      1  10      1   9      1  14    0.5382375264E+00      636.69400
  173      1   1      1  10      1  11      1  16    0.5550726756E+00      657.13920
  174      1   3      1  10      1  13      1  18    0.6980304718E+00      840.43306
  175      1   5      1  10      1  15      1  20    0.8465243619E+00     1005.56750
  176      1 105      1  10      1  12      1  17    0.3473007499E+00      756.27920
  177      1 106      1  10      1  13      1  18    0.3791878206E+00      865.93645
  178      1 107      1  10      1  14      1  19    0.4142375113E+00      922.59936
  179      1 108      1  10      1  15      1  20    0.3939633862E+00      873.11689
  180      1 105      1  10      1   3      1   9    0.7117727797E+00      364.64169
  181      1 107      1  10      1   5      1  11    0.9640143322E+00      450.95128
  182      1 108      1  10      1   6      1  12    0.9249958940E+00      387.95152
  183      1   1      1  10      1   7      1  13    0.1143201097E+01      532.35851
  184      1   3      1  10      1   9      1  15    0.2068756788E+01      956.38859
  185      1   5      1  10      1  11      1  17    0.3013581307E+01     1383.57705
  186      1   7      1  10      1  13      1  19    0.3235064115E+01     1589.79476
  187      1 105      1  10      1   9      1  15    0.4668785380E+00      641.24863
  188      1 107      1  10      1  11      1  17    0.5793607243E+00      778.58449
  189      1 108      1  10      1  12      1  18    0.5492868105E+00      740.17517
  190      1   1      1  10      1  13      1  19    0.5417110371E+00      792.83547
  191      1 105      1  10      1   4      1  11    0.7560518261E+00      424.76138
  192      1 106      1  10      1   5      1  12    0.8751521601E+00      488.18312
  193      1 107      1  10      1   6      1  13    0.9840162678E+00      506.53330
  194      1 108      1  10      1   7      1  14    0.8686095202E+00      460.18865
  195      1   1      1  10      1   8      1  15    0.1046135807E+01      565.79611
  196      1   5      1  10      1  12      1  19    0.2199552323E+01     1219.16032
  197      1 105      1  10      1  11      1  18    0.4754578404E+00      750.14013
  198      1 106      1  10      1  12      1  19    0.5315539559E+00      856.83164
  199      1 107      1  10      1  13      1  20    0.5842142956E+00      909.78464
  200      1 105      1  10      1   5      1  13    0.7572869055E+00      490.05159
  201      1 106      1  10      1   6      1  14    0.8890372638E+00      542.58569
  202      1 107      1  10      1   7      1  15    0.9526623727E+00      585.76392
  203      1 108      1  10      1   8      1  16    0.8896003929E+00      535.65176
  204      1   1      1  10      1   9      1  17    0.9960340966E+00      614.20496
  205      1   3      1  10      1  11      1  19    0.1362801748E+01      865.90534
  206      1 105      1  10      1   6      1  15    0.7939276151E+00      544.61344
  207      1 106      1  10      1   7      1  16    0.8699997793E+00      614.24403
  208      1 107      1  10      1   8      1  17    0.9625112106E+00      658.33112
  209      1 108      1  10      1   9      1  18    0.9117193869E+00      614.57281
  210      1 105      1  10      1   7      1  17    0.7832023994E+00      606.72211
  211      1 106      1  10      1   8      1  18    0.8918055647E+00      685.40060
  212      1 107      1  10      1   9      1  19    0.9524750377E+00      735.86986
  213      1 105      1  10      1   8      1  19    0.7853889517E+00      671.55926
  214      1 106      1  10      1   9      1  20    0.9141553492E+00      753.96491
  215      1  19      1  10      1  17      1  16    0.2160063546E+02     3333.67525
  216      1  17      1  10      1  15      1  14    0.1933313696E+02     3387.86125
  217      1  15      1  10      1  13      1  12    0.1561770996E+02     3469.62511
  218      1   9      1  10      1   7      1   6    0.1818575165E+02     3617.84904
  219      1   7      1  10      1   5      1   4    0.1784920162E+02     3654.44494
  220      1   5      1  10      1   3      1   2    0.1228941917E+02     2933.32028
  221      1   3      1  10      1   1      1 108    0.8679518826E+01     2252.42557
  222      1   1      1  10      1 107      1 106    0.1351839648E+01      311.89481
  223      1 108      1  10      1 106      1 105    0.1124820983E+01      307.85416
  224      1  19      1  10      1  16      1  15    0.5431962555E+01     2552.18798
  225      1  17      1  10      1  14      1  13    0.5288146152E+01     3094.59167
  226      1  15      1  10      1  12      1  11    0.6531817062E+01     3071.28631
  227      1  11      1  10      1   8      1   7    0.7186999483E+01     3166.83014
  228      1   9      1  10      1   6      1   5    0.5861682991E+01     3279.33619
  229      1   7      1  10      1   4      1   3    0.5416755734E+01     2840.86660
  230      1   5      1  10      1   2      1   1    0.4756193319E+01     2022.43221
  231      1   3      1  10      1 108      1 107    0.3193920068E+00      111.73186
  232      1   1      1  10      1 106      1 105    0.8650687485E+00      397.68205
  233      1  19      1  10      1  15      1  14    0.5317363238E+01     2465.49162
  234      1  17      1  10      1  13      1  12    0.3837505592E+01     2497.17194
  235      1  13      1  10      1   9      1   8    0.3592244311E+01     2662.26267
  236      1  11      1  10      1   7      1   6    0.4434967030E+01     2810.28614
  237      1   9      1  10      1   5      1   4    0.4331727718E+01     2822.35510
  238      1   7      1  10      1   3      1   2    0.2788374749E+01     2162.55836
  239      1   5      1  10      1   1      1 108    0.1305178558E+01     1185.12375
  240      1   3      1  10      1 107      1 106    0.5334034882E+00      372.29546
  241      1  19      1  10      1  14      1  13    0.1809116587E+01     2098.05061
  242      1  17      1  10      1  12      1  11    0.1987994317E+01     2065.38629
  243      1  13      1  10      1   8      1   7    0.1943289590E+01     2117.11125
  244      1  11      1  10      1   6      1   5    0.1756315032E+01     2328.68745
  245      1   9      1  10      1   4      1   3    0.1590258863E+01     1974.59952
  246      1   7      1  10      1   2      1   1    0.1297027095E+01     1350.56912
  247      1   5      1  10      1 108      1 107    0.9550451185E-01       87.30277
  248      1   3      1  10      1 106      1 105    0.4948165586E+00      519.69666
  249      1  19      1  10      1  13      1  12    0.1394971020E+01     1564.06423
  250      1  15      1  10      1   9      1   8    0.1201581426E+01     1772.71437
  251      1  13      1  10      1   7      1   6    0.1424797893E+01     1839.22423
  252      1  11      1  10      1   5      1   4    0.1461528338E+01     1910.85253
  253      1   9      1  10      1   3      1   2    0.9312002238E+00     1461.86926
  254      1   7      1  10      1   1      1 108    0.4071331382E+00      772.42068
  255      1   5      1  10      1 107      1 106    0.3197019667E+00      465.79959
  256      1  19      1  10      1  17      1  15    0.2703259802E+02     3140.44739
  257      1  17      1  10      1  15      1  13    0.2462128312E+02     3320.27925
  258      1  15      1  10      1  13      1  11    0.2214952702E+02     3341.80960
  259      1  13      1  10      1  11      1   9    0.2189389666E+02     3410.96374
  260      1  11      1  10      1   9      1   7    0.2360321506E+02     3477.24771
  261      1   9      1  10      1   7      1   5    0.2404743464E+02     3529.05153
  262      1   7      1  10      1   5      1   3    0.2326595736E+02     3426.01347
  263      1   5      1  10      1   3      1   1    0.1704561249E+02     2605.83965
  264      1   3      1  10      1   1      1 107    0.8998910833E+01     1340.72613
  265      1   1      1  10      1 107      1 105    0.2216908396E+01      340.56204
  266      1  19      1  10      1  15      1  13    0.7126479825E+01     2360.54338
  267      1  17      1  10      1  13      1  11    0.5825499909E+01     2330.88087
  268      1  15      1  10      1  11      1   9    0.5449844379E+01     2430.60010
  269      1  13      1  10      1   9      1   7    0.5535533900E+01     2441.55474
  270      1  11      1  10      1   7      1   5    0.6191282063E+01     2654.55087
  271      1   9      1  10      1   5      1   3    0.5921986582E+01     2530.60175
  272      1   7      1  10      1   3      1   1    0.4085401844E+01     1815.94157
  273      1   5      1  10      1   1      1 107    0.1400683069E+01      638.05249
  274      1   3      1  10      1 107      1 105    0.1028220047E+01      431.14335
  275      1  19      1  10      1  13      1  11    0.2190724352E+01     1444.89598
  276      1  17      1  10      1  11      1   9    0.1950032308E+01     1551.44558
  277      1  15      1  10      1   9      1   7    0.1925609791E+01     1607.39821
  278      1  13      1  10      1   7      1   5    0.2050569493E+01     1714.02274
  279      1  11      1  10      1   5      1   3    0.2064160914E+01     1692.58627
  280      1   9      1  10      1   3      1   1    0.1426737552E+01     1217.51027
  281      1   7      1  10      1   1      1 107    0.4571031016E+00      411.13728
  282      1   5      1  10      1 107      1 105    0.6666085967E+00      554.36690
  283      1  19      1  10      1  11      1   9    0.8709841711E+00      968.48055
  284      1  17      1  10      1   9      1   7    0.8371621083E+00     1044.71587
  285      1  15      1  10      1   7      1   5    0.8908105738E+00     1160.90161
  286      1  13      1  10      1   5      1   3    0.8247431488E+00     1078.64025
  287      1  11      1  10      1   3      1   1    0.6260048789E+00      846.66781
  288      1   9      1  10      1   1      1 107    0.2044602565E+00      298.77617
  289      1   7      1  10      1 107      1 105    0.4839097487E+00      661.65739
  290      1  19      1  10      1   9      1   7    0.4393642124E+00      699.41231
  291      1  17      1  10      1   7      1   5    0.4571921168E+00      806.07258
  292      1  15      1  10      1   5      1   3    0.4150859431E+00      757.31931
  293      1  13      1  10      1   3      1   1    0.3076146555E+00      592.17487
  294      1  11      1  10      1   1      1 107    0.1137590620E+00      239.75802
  295      1   9      1  10      1 107      1 105    0.3794517687E+00      757.56878
  296      1  19      1  10      1  16      1  13    0.1255844238E+02     2439.78559
  297      1  17      1  10      1  14      1  11    0.1111364606E+02     2641.00996
  298      1  15      1  10      1  12      1   9    0.1198166144E+02     2742.47848
  299      1  11      1  10      1   8      1   5    0.1337828155E+02     2907.19133
  300      1   9      1  10      1   6      1   3    0.1178366957E+02     2854.84099
  301      1   7      1  10      1   4      1   1    0.9502157578E+01     2286.11264
  302      1   5      1  10      1   2      1 107    0.6156876388E+01     1354.06228
  303      1   3      1  10      1 108      1 105    0.1347612054E+01      257.00982
  304      1  17      1  10      1  11      1   8    0.2453900065E+01     1445.23527
  305      1  15      1  10      1   9      1   6    0.2527413454E+01     1502.06485
  306      1  13      1  10      1   7      1   4    0.2616227039E+01     1573.26613
  307      1  11      1  10      1   5      1   2    0.2452248647E+01     1523.66651
  308      1   9      1  10      1   3      1 108    0.1598823038E+01     1075.91728
  309      1   7      1  10      1   1      1 106    0.6816653100E+00      449.04105
  310      1  17      1  10      1   8      1   5    0.7904864672E+00      852.27322
  311      1  15      1  10      1   6      1   3    0.7040928538E+00      847.50460
  312      1  13      1  10      1   4      1   1    0.5667002580E+00      693.21005
  313      1  11      1  10      1   2      1 107    0.3516762076E+00      426.82218
  314      1   9      1  10      1 108      1 105    0.4118265392E+00      472.79539
  315      1  19      1  10      1   7      1   4    0.3733023330E+00      542.51898
  316      1  17      1  10      1   5      1   2    0.2940289781E+00      491.51874
  317      1  15      1  10      1   3      1 108    0.2053808390E+00      392.50492
  318      1  13      1  10      1   1      1 106    0.1781505970E+00      349.84698
  319      1  19      1  10      1   4      1   1    0.1162718860E+00      263.83365
  320      1  17      1  10      1   2      1 107    0.7567529461E-01      188.62858
  321      1  15      1  10      1 108      1 105    0.2033904880E+00      510.02735
  322      1  19      1  10      1  15      1  11    0.9317204177E+01     2054.42826
  323      1  17      1  10      1  13      1   9    0.7775532216E+01     2070.06224
  324      1  15      1  10      1  11      1   7    0.7375454169E+01     2143.93547
  325      1  13      1  10      1   9      1   5    0.7586103393E+01     2190.25817
  326      1  11      1  10      1   7      1   3    0.8255442977E+01     2324.26028
  327      1   9      1  10      1   5      1   1    0.7348724133E+01     2092.46249
  328      1   7      1  10      1   3      1 107    0.4542504945E+01     1351.31478
  329      1   5      1  10      1   1      1 105    0.2067291666E+01      608.43575
  330      1  19      1  10      1  11      1   7    0.1310348383E+01      857.82668
  331      1  17      1  10      1   9      1   5    0.1294354225E+01      945.80949
  332      1  15      1  10      1   7      1   3    0.1305896517E+01      992.74298
  333      1  13      1  10      1   5      1   1    0.1132357804E+01      881.84391
  334      1  11      1  10      1   3      1 107    0.7397639409E+00      609.43638
  335      1   9      1  10      1   1      1 105    0.5839120252E+00      492.66679
  336      1  19      1  10      1   7      1   3    0.4233655791E+00      504.04136
  337      1  17      1  10      1   5      1   1    0.3396689486E+00      446.75262
  338      1  15      1  10      1   3      1 107    0.2187892478E+00      320.94302
  339      1  13      1  10      1   1      1 105    0.3123457601E+00      484.65908
  340      1  19      1  10      1   3      1 107    0.8718879086E-01      173.66455
  341      1  17      1  10      1   1      1 105    0.1792241629E+00      400.80246
  342      1  19      1  10      1  14      1   9    0.4870825110E+01     1486.00597
  343      1  17      1  10      1  12      1   7    0.4775188733E+01     1580.78416
  344      1  13      1  10      1   8      1   3    0.4818602231E+01     1673.78857
  345      1  11      1  10      1   6      1   1    0.4446480825E+01     1638.88482
  346      1   9      1  10      1   4      1 107    0.3221456671E+01     1210.37684
  347      1   7      1  10      1   2      1 105    0.2238039945E+01      798.29710
  348      1  19      1  10      1   9      1   4    0.8126665454E+00      617.39576
  349      1  17      1  10      1   7      1   2    0.7512210949E+00      644.60928
  350      1  15      1  10      1   5      1 108    0.6204667820E+00      579.14172
  351      1  13      1  10      1   3      1 106    0.4857652526E+00      472.21722
  352      1  19      1  10      1   4      1 107    0.1372520369E+00      209.89624
  353      1  17      1  10      1   2      1 105    0.2248641334E+00      369.07451
  354      1  19      1  10      1  13      1   7    0.3501072736E+01     1150.26772
  355      1  17      1  10      1  11      1   5    0.3244386533E+01     1235.75535
  356      1  15      1  10      1   9      1   3    0.3231506307E+01     1285.70621
  357      1  13      1  10      1   7      1   1    0.3182927297E+01     1283.21661
  358      1  11      1  10      1   5      1 107    0.2803924855E+01     1152.27578
  359      1   9      1  10      1   3      1 105    0.2010649577E+01      853.03455
  360      1  19      1  10      1   7      1   1    0.4895742191E+00      433.71505
  361      1  17      1  10      1   5      1 107    0.3697042727E+00      369.92926
  362      1  15      1  10      1   3      1 105    0.4087713270E+00      443.33351
  363      1  19      1  10      1  12      1   5    0.2378922452E+01      907.63433
  364      1  15      1  10      1   8      1   1    0.2203634607E+01      985.96149
  365      1  13      1  10      1   6      1 107    0.1827717961E+01      887.64609
  366      1  11      1  10      1   4      1 105    0.1646788245E+01      807.13029
  367      1  19      1  10      1   5      1 106    0.2899007860E+00      298.12780
  368      1  19      1  10      1  11      1   3    0.1733713963E+01      732.30870
  369      1  17      1  10      1   9      1   1    0.1634023174E+01      767.57179
  370      1  15      1  10      1   7      1 107    0.1524685765E+01      763.43071
  371      1  13      1  10      1   5      1 105    0.1444703564E+01      749.11600
  372      1  17      1  10      1   8      1 107    0.1160190740E+01      602.10365
  373      1  15      1  10      1   6      1 105    0.1112864181E+01      634.89794
  374      1  19      1  10      1   9      1 107    0.9499185823E+00      482.14675
  375      1  17      1  10      1   7      1 105    0.9760852283E+00      550.01417
  376      1  19      1  10      1   8      1 105    0.8140414240E+00      447.69820
  377      1 109      1  10      1 111      1 112    0.2155165308E+01      467.52339
  378      1 110      1  10      1 112      1  21    0.3685627197E+00      148.08819
  379      1 111      1  10      1  21      1  22    0.1005029315E+01      245.48701
  380      1 112      1  10      1  22      1  23    0.1271361621E+01      226.63916
  381      1  21      1  10      1  23      1  24    0.6843816722E+01     1632.24276
  382      1  22      1  10      1  24      1  25    0.1175261935E+02     2533.63655
  383      1  23      1  10      1  25      1  26    0.1240820078E+02     2999.88299
  384      1  24      1  10      1  26      1  27    0.1403990619E+02     3336.90866
  385      1  25      1  10      1  27      1  28    0.1595461301E+02     3508.90257
  386      1  26      1  10      1  28      1  29    0.1684951432E+02     3632.02223
  387      1  27      1  10      1  29      1  30    0.1651888322E+02     3735.13085
  388      1  28      1  10      1  30      1  31    0.1567345600E+02     3754.33840
  389      1  29      1  10      1  31      1  32    0.1634835994E+02     3753.89536
  390      1  30      1  10      1  32      1  33    0.1652589276E+02     3846.58334
  391      1  31      1  10      1  33      1  34    0.1784604987E+02     3809.22237
  392      1  32      1  10      1  34      1  35    0.1783572487E+02     3835.46095
  393      1  33      1  10      1  35      1  36    0.1465378128E+02     3770.18745
  394      1  34      1  10      1  36      1  37    0.1594685508E+02     3738.26006
  395      1  35      1  10      1  37      1  38    0.1625996263E+02     3681.30876
  396      1  36      1  10      1  38      1  39    0.1695450911E+02     3716.15133
  397      1  37      1  10      1  39      1  40    0.1647669208E+02     3863.33467
  398      1 109      1  10      1 112      1  21    0.1989047577E+00      145.23985
  399      1 110      1  10      1  21      1  22    0.4542614061E+00      242.32163
  400      1 111      1  10      1  22      1  23    0.6671984549E+00      309.82701
  401      1 112      1  10      1  23      1  24    0.6523020740E+00      260.43261
  402      1  21      1  10      1  24      1  25    0.2716429813E+01     1185.04912
  403      1  22      1  10      1  25      1  26    0.4131012836E+01     1998.74280
  404      1  23      1  10      1  26      1  27    0.5654631117E+01     2643.17329
  405      1  24      1  10      1  27      1  28    0.6446271642E+01     3012.73871
  406      1  25      1  10      1  28      1  29    0.7723516480E+01     3301.69271
